	category	 package 	 min_sdk 	 targ_sdk 	 #Services 
1860	HOUSE_AND_HOME	co.crater.surveybot	22	16	7
1861	HOUSE_AND_HOME	com.allegion.leopard	25	21	7
1862	HOUSE_AND_HOME	com.amagumogames.neybers	23	16	4
1863	HOUSE_AND_HOME	com.andromo.dev601172.app662365	24	14	0
1864	HOUSE_AND_HOME	com.anjia.fic	20	14	10
1865	HOUSE_AND_HOME	com.antiquesnavigator.AntiquesandCollectiblesPriceGuides_3814022	15	15	0
1866	HOUSE_AND_HOME	com.app.candlecan	26	15	10
1867	HOUSE_AND_HOME	com.app.fiberoptic	26	15	10
1868	HOUSE_AND_HOME	com.architecture_house.dev3	18	9	0
1869	HOUSE_AND_HOME	com.move.rentals	25	15	13
1870	HOUSE_AND_HOME	com.netbeast.yeti	26	16	14
1871	HOUSE_AND_HOME	com.nobul	26	16	6
1872	HOUSE_AND_HOME	com.ols.zolo	19	14	3
1873	HOUSE_AND_HOME	com.online.homify	26	19	20
1874	HOUSE_AND_HOME	com.orbit.orbitsmarthome	27	18	7
1875	HOUSE_AND_HOME	com.padmapper.search	27	21	23
1876	HOUSE_AND_HOME	com.PalliserPlus	25	21	1
1877	HOUSE_AND_HOME	com.philips.hueswitcher.quickstart	25	18	5
1878	HOUSE_AND_HOME	com.radpad.RadPad	26	16	1
1879	HOUSE_AND_HOME	com.reallyvision.realvisor0	21	14	9
1880	HOUSE_AND_HOME	com.redfin.android	25	21	11
1881	HOUSE_AND_HOME	com.remax.remaxmobile	25	16	1
1882	HOUSE_AND_HOME	com.vivint.streety	27	21	24
1883	HOUSE_AND_HOME	com.warden.cam	21	16	8
1884	HOUSE_AND_HOME	com.workeefy.enduser	27	21	7
1885	HOUSE_AND_HOME	com.workeefy.serviceusers	26	19	6
1886	HOUSE_AND_HOME	com.x14core.antimosquitosimulated	26	14	0
1887	HOUSE_AND_HOME	com.yamnata.kijijialertrealestate	23	19	0
1888	HOUSE_AND_HOME	com.yonomi	25	19	13
1889	HOUSE_AND_HOME	com.zameen.zameenapp	22	14	8
1890	HOUSE_AND_HOME	com.zoocasa.zoocasarealestate	26	19	0
1891	HOUSE_AND_HOME	com.zumper.rentals	27	21	23
1892	HOUSE_AND_HOME	cz.rosada.ks	17	3	0
1893	HOUSE_AND_HOME	cz.scamera.securitycamera	27	16	9
1894	HOUSE_AND_HOME	es.roid.and.trovit	27	15	19
1895	HOUSE_AND_HOME	iTAG.whereareyou.itracing2	22	19	1
1896	HOUSE_AND_HOME	itdim.shsm	25	19	21
1897	HOUSE_AND_HOME	org.malton.peelgarbagecollection	25	14	3
1898	HOUSE_AND_HOME	roid.spikesroid.tv_remote_for_lg	18	9	2
1899	HOUSE_AND_HOME	roid.spikesroid.tv_remote_for_toshiba	18	9	2
1900	HOUSE_AND_HOME	tv.peel.app	23	23	26
1901	HOUSE_AND_HOME	com.h17.tonnagecalculator	25	15	2
1902	HOUSE_AND_HOME	com.hannapp.homepaintideas	25	9	0
1903	HOUSE_AND_HOME	com.homes.homesdotcom	25	16	1
1904	HOUSE_AND_HOME	com.hotpads.mobile	26	19	11
1905	HOUSE_AND_HOME	com.housesigma.android	21	8	5
1906	HOUSE_AND_HOME	com.howtomakeslimewithoutborax.makeslimewithoutglue	26	14	3
1907	HOUSE_AND_HOME	com.hutch.hutchapp	25	16	2
1908	HOUSE_AND_HOME	com.ibrahimkhalil.googlehomeminiuserguide	26	15	0
1909	HOUSE_AND_HOME	com.ibrahimkhalil.homeminivoicecommands	26	15	0
1910	HOUSE_AND_HOME	com.icandesignapp.all	26	15	7
1911	HOUSE_AND_HOME	com.icandesignapp.kitchen	26	15	7
1912	HOUSE_AND_HOME	com.idealista.android	27	16	8
1913	HOUSE_AND_HOME	com.imagic.home.client	19	18	2
1914	HOUSE_AND_HOME	com.imperihome.lite	25	15	7
1915	HOUSE_AND_HOME	com.insthub.cowry	26	16	6
1916	HOUSE_AND_HOME	com.intouchcommunications.theparks	27	19	7
1917	HOUSE_AND_HOME	com.ivuu	24	16	9
1918	HOUSE_AND_HOME	com.jaredharen.harvest	25	16	1
1919	HOUSE_AND_HOME	com.leappsde.trees	25	21	1
1920	HOUSE_AND_HOME	com.logitech.circle	26	19	25
1921	HOUSE_AND_HOME	com.maisonparagonhomes.Calculator	25	14	0
1922	HOUSE_AND_HOME	com.maxsold.productninja	19	16	1
1923	HOUSE_AND_HOME	com.midasapps.roomcreator	19	9	2
1924	HOUSE_AND_HOME	com.mindblowing.renovations3d	25	16	4
1925	HOUSE_AND_HOME	com.mitula.homes	27	16	11
1926	HOUSE_AND_HOME	com.mmm.drhouseworks	27	19	6
1927	HOUSE_AND_HOME	com.modularhomes.buildyourownhouse	24	14	1
1928	HOUSE_AND_HOME	com.axzae.homeassistant	27	17	5
1929	HOUSE_AND_HOME	com.growitmobile.growit	27	21	13
1930	HOUSE_AND_HOME	com.move.realtor	25	15	13
1931	HOUSE_AND_HOME	com.rentalmileslandlord	25	16	6
1932	HOUSE_AND_HOME	com.variable.sw	25	21	3
1933	HOUSE_AND_HOME	com.BestDeckDesignsIdeas.SurgaFirdaus	18	9	0
1934	HOUSE_AND_HOME	com.code.bluegeny.myhomeview	25	18	11
1935	HOUSE_AND_HOME	com.colorsnap	24	15	7
1936	HOUSE_AND_HOME	com.control4.app	21	15	5
1937	HOUSE_AND_HOME	com.craft.android.home	26	15	10
1938	HOUSE_AND_HOME	com.Deckingdesignideas.imagesdev	24	15	8
1939	HOUSE_AND_HOME	com.deptiranidey.echodotuserguide	27	14	0
1940	HOUSE_AND_HOME	com.diyoab.diyonabudget	26	16	6
1941	HOUSE_AND_HOME	com.ecobee.athenamobile	27	21	8
1942	HOUSE_AND_HOME	com.ecovacs.ecosphere.intl	19	14	3
1943	HOUSE_AND_HOME	com.energy.advisor	23	15	5
1944	HOUSE_AND_HOME	com.ExteriorHousePaintColor.Arrayah	18	9	0
1945	HOUSE_AND_HOME	com.faceballs.realestateincanada	20	15	16
1946	HOUSE_AND_HOME	com.fairfax.domain	25	19	19
1947	HOUSE_AND_HOME	com.floorplanner.floorplanfinder	27	21	3
1948	HOUSE_AND_HOME	com.getmysa.mysa	25	19	7
1949	HOUSE_AND_HOME	com.RoomPaintingIdeas.Margod	18	9	0
1950	HOUSE_AND_HOME	com.selfhealing.candle11	26	15	10
1951	SPORTS	air.com.MobileApp.GolfNet.CanadaPro	26	16	0
1952	SPORTS	air.com.thetourtracker.cntt	26	16	12
1953	HOUSE_AND_HOME	com.smart.remote.for.hisense	23	15	7
1954	HOUSE_AND_HOME	com.subletapp.sublet	26	17	8
1955	SPORTS	ca.tsn.sports.vr.mobile	25	21	7
1956	SPORTS	com.allfootball.news	23	16	37
1957	SPORTS	com.andromo.dev516135.app503709	24	14	0
1958	SPORTS	com.antonnikitin.solunarforecast	26	17	3
1959	SPORTS	com.app.cricketmintapp	23	16	19
1960	SPORTS	com.arccosgolf.driver	25	23	10
1961	SPORTS	co.jttgroup.sport.app	27	16	0
1962	SPORTS	com.aso.tdf2012int	27	16	12
1963	SPORTS	com.bamnetworks.mobile.android.ballpark	25	17	8
1964	SPORTS	com.bamnetworks.mobile.android.gameday.atbat	25	17	12
1965	SPORTS	com.beinsports.andcontent	27	18	17
1966	SPORTS	com.beyondsoftware.teamstuff	26	14	12
1967	SPORTS	com.bleacherreport.android.teamstream	25	21	12
1968	SPORTS	com.blizzard.owl	27	21	17
1969	SPORTS	com.buzz.RedLight	23	19	23
1970	SPORTS	com.buzzproducts.bluejays	27	18	10
1971	SPORTS	com.juventus.app.android	23	18	6
1972	SPORTS	com.karttuner.racemonitor	14	9	1
1973	SPORTS	com.kicksonfire.android	21	16	6
1974	SPORTS	com.lids.retail.android	22	16	7
1975	SPORTS	com.livescore	27	16	9
1976	SPORTS	com.livesoccertv	27	16	3
1977	SPORTS	com.livesports.mobile.footballivetv	27	15	8
1978	SPORTS	com.mlssoccer	26	21	1
1979	SPORTS	com.myoutdoortv	27	19	3
1980	SPORTS	com.neulion.smartphone.ufc.android	26	15	11
1981	SPORTS	com.nhl.gc1112.free	24	17	16
1982	SPORTS	com.nurun.tva_sports	26	16	17
1983	SPORTS	com.olg.proline	25	19	5
1984	SPORTS	com.oneup.mapleleafs	27	18	33
1985	SPORTS	com.paninidigitalinc.fifatrader	27	19	8
1986	SPORTS	com.pinkbike.trailforks	22	19	11
1987	SPORTS	com.rds.multisports	25	21	3
1988	SPORTS	com.sgatech.free.sports.tv	27	15	7
1989	SPORTS	com.siplay.tourneymachine_android	23	16	6
1990	SPORTS	com.smartinc.live.ptv.sports	27	19	3
1991	SPORTS	com.softpauer.f1timingapp2014.basic	23	15	6
1992	SPORTS	com.sportfishingbc.fishingbcapp	23	15	3
1993	SPORTS	com.sports.live.football.tv	27	19	9
1994	SPORTS	com.squarevalley.i8birdies	25	16	8
1995	SPORTS	com.star.sports.tv.live	27	15	7
1996	SPORTS	com.swingbyswing	26	19	9
1997	SPORTS	com.teamsnap.teamsnap	27	21	7
1998	SPORTS	com.templeapps.live.sports.tv	27	19	10
1999	SPORTS	com.theathletic	27	19	10
2000	SPORTS	com.velocor.mScorecard	19	14	3
2001	SPORTS	com.contorra.golfpad	27	15	12
2002	SPORTS	com.dazn	27	19	12
2003	SPORTS	com.draftkings.dklive	26	19	9
2004	SPORTS	com.elbotola	27	15	11
2005	SPORTS	com.espn.fantasy.lm.football	22	19	6
2006	SPORTS	com.espn.score_center	25	21	22
2007	SPORTS	com.eurosport	27	19	14
2008	SPORTS	com.fanapp	24	16	6
2009	SPORTS	com.fatmaprn	27	18	0
2010	SPORTS	com.fifa.fifaapp.android	27	19	11
2011	SPORTS	com.fishangler.fishangler	26	17	8
2012	SPORTS	com.fishangler.fishingspots	26	17	8
2013	SPORTS	com.footballstream.tv.hd	27	19	3
2014	SPORTS	com.footylight.android.ga	26	16	12
2015	SPORTS	com.garmin.android.apps.golf	25	19	4
2016	SPORTS	com.gc.android	26	21	9
2017	SPORTS	com.giobat.troviamoci	27	19	6
2018	SPORTS	com.golflogix.ui	22	15	6
2019	SPORTS	com.golfzon.fyardage	26	18	4
2020	SPORTS	com.hole19golf.hole19.beta	27	21	20
2021	SPORTS	com.hslsoftware.copamundo	27	15	13
2022	SPORTS	com.ibm.events.android.wimbledon	27	19	24
2023	SPORTS	com.imsa.app	26	20	4
2024	SPORTS	com.chronogolf.booking.chronogolf	27	17	6
2025	SPORTS	com.jalvasco.football.client.worldcup	27	15	7
2026	SPORTS	com.shotzoom.golfshot2	23	16	24
2027	SPORTS	com.yellowbrick.raceviewer	16	16	9
2028	SPORTS	com.zerothebugs.russia2018	25	9	2
2029	SPORTS	com.zimmy.cup18scoresnews	27	21	16
2030	SPORTS	de.perished.android.apps.fishingknots	22	15	0
2031	SPORTS	eu.gowod	24	16	0
2032	SPORTS	eu.toralarm.toralarm_wm	26	16	17
2033	SPORTS	hu.velorum.ccwc2018	26	21	7
2034	SPORTS	info.liveplus18.free	27	15	19
2035	SPORTS	mobi.best.ipt4vever	26	16	8
2036	SPORTS	pe.equilez.mimundial18	27	15	1
2037	SPORTS	ptv.bein.ui	27	18	18
2038	SPORTS	sneakercrush.mobile.sc	27	17	5
2039	SPORTS	world.cup10	26	15	13
2040	SPORTS	world.cup11	26	15	13
2041	SPORTS	world.cup2018predictions	26	15	13
